Year,Pk,Tm,Player,College,Yrs,G,MP...8,PTS...9,TRB...10,AST...11,FG%,3P%,FT%,MP...15,PTS...16,TRB...17,AST...18,WS,WS/48,BPM,VORP,Seasons,VPS,mean_vps,median_vps,repl325_vps,VOADP_mean,VOADP_med,VOADP_repl,exp_vps_pick,VODP,exp_vps_pick_med,VODP_med
2008,9,CHO,D.J. Augustin,Texas,14,976,22851,9259,1805,3761,0.412,0.381,0.867,23.4,9.5,1.8,3.9,47.7,0.1,-0.7,7.6,17,0.44705882352941173,0.3782006920415225,0.029411764705882353,0,0.06885813148788922,0.41764705882352937,0.44705882352941173,0.5744458189538743,-0.12738699542446252,0.24267509217274402,0.2043837313566677
2008,10,BRK,Brook Lopez,Stanford,17,1105,33522,17517,6737,1615,0.497,0.352,0.797,30.3,15.9,6.1,1.5,91.9,0.132,1.3,27.8,17,1.6352941176470588,0.3782006920415225,0.029411764705882353,0,1.2570934256055364,1.6058823529411765,1.6352941176470588,0.5237692646937907,1.1115248529532682,0.19501927305448172,1.440274844592577
2008,11,POR,Jerryd Bayless,Arizona,11,586,12486,4909,1235,1674,0.411,0.361,0.818,21.3,8.4,2.1,2.9,18.6,0.072,-1.6,1.1,17,0.06470588235294118,0.3782006920415225,0.029411764705882353,0,-0.31349480968858134,0.03529411764705883,0.06470588235294118,0.4786190787133089,-0.4139131963603677,0.15578292031903404,-0.09107703796609286
2008,12,SAC,Jason Thompson,Rider University,8,588,14819,5210,3880,635,0.496,0.143,0.657,25.2,8.9,6.6,1.1,23.8,0.077,-2.6,-2.4,17,-0.1411764705882353,0.3782006920415225,0.029411764705882353,0,-0.5193771626297579,-0.17058823529411765,-0.1411764705882353,0.4385889998461299,-0.5797654704343652,0.12408236683056614,-0.2652588374188014
2008,13,IND,Brandon Rush,Kansas,9,481,10564,3250,1413,468,0.426,0.402,0.706,22,6.8,2.9,1,11.2,0.051,-1.4,1.6,17,0.09411764705882353,0.3782006920415225,0.029411764705882353,0,-0.284083044982699,0.06470588235294117,0.09411764705882353,0.40326437004382154,-0.309146722984998,0.09901895244642739,-0.00490130538760386
2008,14,GSW,Anthony Randolph,LSU,6,252,3841,1789,1078,187,0.453,0.241,0.74,15.2,7.1,4.3,0.7,5.8,0.072,-1.6,0.4,17,0.023529411764705882,0.3782006920415225,0.029411764705882353,0,-0.3546712802768166,-0.0058823529411764705,0.023529411764705882,0.37223053125795125,-0.34870111949324534,0.07969401702396717,-0.056164605259261285
2008,15,PHO,Robin Lopez,Stanford,16,992,20937,8326,4660,819,0.537,0.297,0.743,21.1,8.4,4.7,0.8,49.6,0.114,-1.1,4.6,17,0.27058823529411763,0.3782006920415225,0.029411764705882353,0,-0.10761245674740488,0.24117647058823527,0.27058823529411763,0.34507282544008694,-0.07448459014596931,0.06520890042053472,0.2053793348735829
2008,16,PHI,Marreese Speights,Florida,10,705,10640,5592,2875,461,0.459,0.356,0.797,15.1,7.9,4.1,0.7,25.8,0.116,-2.2,-0.6,17,-0.03529411764705882,0.3782006920415225,0.029411764705882353,0,-0.4134948096885813,-0.06470588235294117,-0.03529411764705882,0.32137659454179607,-0.3566707121888549,0.05466494249347947,-0.08995906014053828
2008,17,IND,Roy Hibbert,Georgetown,9,662,16389,6611,4173,885,0.465,0.25,0.755,24.8,10,6.3,1.3,35.9,0.105,-1.1,3.5,17,0.20588235294117646,0.3782006920415225,0.029411764705882353,0,-0.17231833910034605,0.1764705882352941,0.20588235294117646,0.3007271805146462,-0.09484482757346974,0.0471634831001506,0.15871886984102584
2008,18,WAS,JaVale McGee,Nevada,16,909,14676,6907,4577,386,0.578,0.192,0.604,16.1,7.6,5,0.4,43.7,0.143,0,7.3,17,0.4294117647058823,0.3782006920415225,0.029411764705882353,0,0.051211072664359814,0.39999999999999997,0.4294117647058823,0.2827100646402099,0.1467017000656724,0.04180636885401316,0.38760539585186915
2008,19,CLE,J.J. Hickson,NC State,8,534,11925,5081,3639,449,0.505,0,0.617,22.3,9.5,6.8,0.8,21.9,0.088,-1.8,0.5,17,0.029411764705882353,0.3782006920415225,0.029411764705882353,0,-0.34878892733564015,0,0.029411764705882353,0.2669568902801344,-0.23754512557425206,0.03786334212357413,-0.008451577417691779
2008,20,CHO,Alexis Ajinça,NA,7,293,3905,1553,1150,143,0.503,0.286,0.797,13.3,5.3,3.9,0.5,7.5,0.093,-2.8,-0.8,17,-0.047058823529411764,0.3782006920415225,0.029411764705882353,0,-0.4252595155709343,-0.07647058823529412,-0.047058823529411764,0.25321198520532007,-0.30027080873473183,0.035013988896667375,-0.08207281242607914
2008,21,BRK,Ryan Anderson,California,12,649,16769,8001,3413,586,0.422,0.38,0.854,25.8,12.3,5.3,0.9,46.7,0.134,1,12.8,17,0.7529411764705882,0.3782006920415225,0.029411764705882353,0,0.3747404844290657,0.7235294117647059,0.7529411764705882,0.2412365487619691,0.5117046277086191,0.032999258641050105,0.7199419178295381
2008,22,ORL,Courtney Lee,Western Kentucky,12,811,21938,7765,2127,1353,0.451,0.388,0.853,27.1,9.6,2.6,1.7,39.3,0.086,-0.6,7.9,17,0.4647058823529412,0.3782006920415225,0.029411764705882353,0,0.08650519031141868,0.43529411764705883,0.4647058823529412,0.23079178029628294,0.23391410205665825,0.03156010082447941,0.4331457815284618
2008,23,UTA,Kosta Koufos,Ohio State,11,686,11271,3913,3452,359,0.534,0,0.582,16.4,5.7,5,0.5,28.3,0.12,-1.3,2,17,0.11764705882352941,0.3782006920415225,0.029411764705882353,0,-0.2605536332179931,0.08823529411764705,0.11764705882352941,0.22163887915446345,-0.10399182033093404,0.03043746491471261,0.0872095939088168
2008,24,OKC,Serge Ibaka,NA,14,919,25127,11028,6513,749,0.513,0.359,0.757,27.3,12,7.1,0.8,73,0.139,0.5,15.7,17,0.9235294117647058,0.3782006920415225,0.029411764705882353,0,0.5453287197231833,0.8941176470588235,0.9235294117647058,0.2135390446827121,0.7099903670819937,0.029372300379506795,0.894157111385199
2008,25,POR,Nicolas Batum,NA,17,1131,32636,11260,5472,3548,0.437,0.369,0.832,28.9,10,4.8,3.1,73.9,0.109,1.5,28.7,17,1.688235294117647,0.3782006920415225,0.029411764705882353,0,1.3100346020761244,1.6588235294117648,1.688235294117647,0.20625347622723092,1.481981817890416,0.028105556686619317,1.6601297374310278
2008,26,SAS,George Hill,IUPUI,15,915,24501,9545,2731,2807,0.457,0.38,0.806,26.8,10.4,3,3.1,71,0.139,1.1,19.4,17,1.1411764705882352,0.3782006920415225,0.029411764705882353,0,0.7629757785467127,1.111764705882353,1.1411764705882352,0.1995433731342215,0.9416330974540137,0.02637818330380722,1.114798287284428
2008,27,MEM,Darrell Arthur,Kansas,9,503,8945,3282,1768,409,0.444,0.352,0.765,17.8,6.5,3.5,0.8,12.3,0.066,-2.2,-0.4,17,-0.023529411764705882,0.3782006920415225,0.029411764705882353,0,-0.4017301038062284,-0.052941176470588235,-0.023529411764705882,0.19318245727493485,-0.21671186903964074,0.023959206245877565,-0.04748861801058345
2008,28,MEM,Donté Greene,Syracuse,4,253,4259,1541,600,183,0.406,0.304,0.701,16.8,6.1,2.4,0.7,1.5,0.017,-2.8,-0.9,17,-0.052941176470588235,0.3782006920415225,0.029411764705882353,0,-0.4311418685121107,-0.08235294117647059,-0.052941176470588235,0.187063962727798,-0.24000513919838623,0.020885607877851622,-0.07382678434843985
2008,29,OKC,D.J. White,Indiana,6,138,2111,810,437,80,0.507,0.333,0.72,15.3,5.9,3.2,0.6,3.8,0.087,-2.1,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.1811474229056856,-0.1811474229056856,0.017343019209943075,-0.017343019209943075
2008,30,BOS,J.R. Giddens,New Mexico,2,38,247,73,54,13,0.476,0,0.565,6.5,1.9,1.4,0.3,0.1,0.027,-4.3,-0.1,17,-0.0058823529411764705,0.3782006920415225,0.029411764705882353,0,-0.38408304498269896,-0.03529411764705882,-0.0058823529411764705,0.1753930784739498,-0.18127543141512628,0.013518656971489046,-0.019401009912665516
2008,31,MIN,Nikola Peković,NA,6,271,6744,3405,1807,199,0.518,NA,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.7,2.2,17,0.12941176470588237,0.3782006920415225,0.029411764705882353,0,-0.24878892733564015,0.1,0.12941176470588237,0.1697611700979431,-0.04034940539206072,0.009599737891827045,0.11981202681405533
2008,32,DET,Walter Sharpe,UAB,1,8,20,8,3,0,0.364,0,0,2.5,1,0.4,0,-0.1,-0.131,-10.1,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.16421193844301726,-0.16421193844301726,0.005773478700293968,-0.005773478700293968
2008,33,HOU,Joey Dorsey,Memphis,4,130,1488,344,513,55,0.534,0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-2.7,-0.3,17,-0.01764705882352941,0.3782006920415225,0.029411764705882353,0,-0.3958477508650519,-0.047058823529411764,-0.01764705882352941,0.15870562417452455,-0.17635268299805396,0.0022270961262271104,-0.01987415494975652
2008,34,MIA,Mario Chalmers,Kansas,9,646,17245,5743,1585,2412,0.417,0.351,0.793,26.7,8.9,2.5,3.7,32.3,0.09,-0.6,5.9,17,0.3470588235294118,0.3782006920415225,0.029411764705882353,0,-0.031141868512110704,0.31764705882352945,0.3470588235294118,0.15320246795781733,0.19385635557159447,-8.521931010360706e-4,0.3479110166304479
2008,35,LAC,DeAndre Jordan,Texas A&M,17,1111,27867,9483,10785,1045,0.674,0.154,0.475,25.1,8.5,9.7,0.9,98.8,0.17,1.1,22.2,17,1.3058823529411765,0.3782006920415225,0.029411764705882353,0,0.927681660899654,1.2764705882352942,1.3058823529411765,0.1476628114356347,1.1582195415055418,-0.003278262003038208,1.3091606149442148
2008,36,POR,Ömer Aşık,NA,8,471,9216,2479,3362,280,0.528,0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.9,0.1,17,0.0058823529411764705,0.3782006920415225,0.029411764705882353,0,-0.37231833910034606,-0.023529411764705882,0.0058823529411764705,0.1420564620833413,-0.13617410914216482,-0.004967139140395749,0.01084949208157222
2008,37,MIL,Luc Mbah a Moute,UCLA,12,689,16038,4380,2800,588,0.454,0.334,0.659,23.3,6.4,4.1,0.9,26,0.078,-1.5,2,17,0.11764705882352941,0.3782006920415225,0.029411764705882353,0,-0.2605536332179931,0.08823529411764705,0.11764705882352941,0.13637029063280634,-0.01872323180927693,-0.006019000230725964,0.12366605905425537
2008,38,CHO,Kyle Weaver,Washington State,3,73,1379,363,158,119,0.441,0.353,0.736,18.9,5,2.2,1.6,1.5,0.051,-1.1,0.3,17,0.01764705882352941,0.3782006920415225,0.029411764705882353,0,-0.3605536332179931,-0.011764705882352941,0.01764705882352941,0.1305929557090531,-0.1129458968855237,-0.006553315986198311,0.024200374809727723
2008,39,CHI,Sonny Weems,Arkansas,4,183,3335,1189,402,257,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0,0.001,-4.2,-1.8,17,-0.10588235294117647,0.3782006920415225,0.029411764705882353,0,-0.484083044982699,-0.13529411764705881,-0.10588235294117647,0.12471311593710457,-0.23059546887828103,-0.006689557118982512,-0.09919279582219395
2008,40,BRK,Chris Douglas-Roberts,Memphis,6,222,4381,1571,472,254,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.2,-0.2,17,-0.011764705882352941,0.3782006920415225,0.029411764705882353,0,-0.38996539792387547,-0.041176470588235294,-0.011764705882352941,0.11871942994198349,-0.13048413582433643,-0.006547194341248654,-0.0052175115411042874
2008,41,TOR,Nathan Jawai,NA,2,45,431,126,106,24,0.435,0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4.4,-0.3,17,-0.01764705882352941,0.3782006920415225,0.029411764705882353,0,-0.3958477508650519,-0.047058823529411764,-0.01764705882352941,0.11260055634871349,-0.1302476151722429,-0.006245698365165972,-0.01140136045836344
2008,42,SAC,Sean Singletary,Virginia,1,37,303,90,35,29,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0,0.006,-5.1,-0.2,17,-0.011764705882352941,0.3782006920415225,0.029411764705882353,0,-0.38996539792387547,-0.041176470588235294,-0.011764705882352941,0.10634515378231721,-0.11810985966467015,-0.005904539902904654,-0.005860165979448287
2008,43,SAC,Patrick Ewing,Georgetown,1,7,19,3,2,2,0,0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.1,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.09994188086781804,-0.09994188086781804,-0.005643189666634035,0.005643189666634035
2008,44,UTA,Ante Tomić,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.09339005134199557,NA,-0.0055654522199943286,NA
2008,45,SAS,Goran Dragić,NA,15,946,25603,12568,2816,4405,0.459,0.362,0.766,27.1,13.3,3,4.7,56.7,0.106,0.5,15.9,17,0.9352941176470588,0.3782006920415225,0.029411764705882353,0,0.5570934256055363,0.9058823529411765,0.9352941176470588,0.0867601439011829,0.8485339737458759,-0.005670498702601412,0.9409646163496602
2008,46,OKC,Trent Plaisted,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.0801517905432487,NA,-0.005914636325244792,NA
2008,47,WAS,Henry Walker,Kansas State,5,181,3016,1079,401,153,0.446,0.369,0.76,16.7,6,2.2,0.8,5,0.079,-1.8,0.2,17,0.011764705882352941,0.3782006920415225,0.029411764705882353,0,-0.36643598615916956,-0.01764705882352941,0.011764705882352941,0.07366471125883894,-0.061900005376486,-0.006254042923446818,0.018018748805799758
2008,48,PHO,Malik Hairston,Oregon,2,62,472,149,77,29,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-2,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.06739862603859997,-0.06739862603859997,-0.0066448963327298835,0.0066448963327298835
2008,49,GSW,Richard Hendrix,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.0614532548731779,NA,-0.007043374388616746,NA
2008,50,OKC,DeVon Hardin,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.05592831775321897,NA,-0.0074056549266299,NA
2008,51,DAL,Shan Foster,Vanderbilt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.050923534669369566,NA,-0.007687915782291391,NA
2008,52,MIA,Darnell Jackson,Kansas,3,138,1039,308,203,26,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-5.2,-0.8,17,-0.047058823529411764,0.3782006920415225,0.029411764705882353,0,-0.4252595155709343,-0.07647058823529412,-0.047058823529411764,0.046537100178796434,-0.0935959237082082,-0.007847695578618839,-0.03921112795079293
2008,53,UTA,Tadija Dragićević,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.042802861045093045,NA,-0.007899935423878257,NA
2008,54,HOU,Maarty Leunen,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.03966803130856157,NA,-0.007936858541924843,NA
2008,55,POR,Mike Taylor,Iowa State,1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.2,-0.6,17,-0.03529411764705882,0.3782006920415225,0.029411764705882353,0,-0.4134948096885813,-0.06470588235294117,-0.03529411764705882,0.03707371866967436,-0.07236783631673319,-0.00805613541537018,-0.02723798223168864
2008,56,OKC,Sasha Kaun,Kansas,1,25,95,23,26,3,0.529,NA,0.455,3.8,0.9,1,0.1,0.2,0.096,-2.8,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.03496103082890471,-0.03496103082890471,-0.00835543652682557,0.00835543652682557
2008,57,SAS,James Gist,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.03327107548672529,NA,-0.008932432358902023,NA
2008,58,LAL,Joe Crawford,Kentucky,1,2,23,9,4,1,0.3,0.25,1,11.5,4.5,2,0.5,0,0.037,-2.7,0,17,0,0.3782006920415225,0.029411764705882353,0,-0.3782006920415225,-0.029411764705882353,0,0.03194496034360893,-0.03194496034360893,-0.009884793394211227,0.009884793394211227
2008,59,DET,Deron Washington,Virginia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.3782006920415225,0.029411764705882353,0,NA,NA,NA,0.030923793100028102,NA,-0.011310190115364539,NA
2008,60,BOS,Semih Erden,NA,2,69,928,262,190,29,0.546,NA,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-3.6,-0.4,17,-0.023529411764705882,0.3782006920415225,0.029411764705882353,0,-0.4017301038062284,-0.052941176470588235,-0.023529411764705882,0.03014868145645635,-0.05367809322116223,-0.01330629300497307,-0.010223118759732811
2007,1,POR,Greg Oden,Ohio State,3,105,2028,840,656,51,0.574,NA,0.658,19.3,8,6.2,0.5,7.3,0.174,-0.4,0.8,18,0.044444444444444446,0.3439909297052154,0,-0.011111111111111112,-0.29954648526077093,0.044444444444444446,0.05555555555555556,1.143113859646673,-1.0986694152022285,0.8822822001815358,-0.8378377557370914
2007,2,OKC,Kevin Durant,Texas,17,1123,41237,30571,7828,4908,0.502,0.39,0.882,36.7,27.2,7,4.4,175.4,0.204,6.4,87.6,18,4.866666666666666,0.3439909297052154,0,-0.011111111111111112,4.5226757369614505,4.866666666666666,4.877777777777777,1.0604108854384655,3.8062557812282005,0.7833289534233416,4.083337713243324
2007,3,ATL,Al Horford,Florida,18,1138,35918,14705,8943,3629,0.509,0.377,0.763,31.6,12.9,7.9,3.2,117.2,0.157,2.9,44.2,18,2.4555555555555557,0.3439909297052154,0,-0.011111111111111112,2.1115646258503404,2.4555555555555557,2.466666666666667,0.9801108851729452,1.4754446703826105,0.6884843713470001,1.7670711842085556
2007,4,MEM,Mike Conley,Ohio State,18,1172,36597,16470,3454,6625,0.438,0.389,0.825,31.2,14.1,2.9,5.7,105.7,0.139,2.4,40.7,18,2.261111111111111,0.3439909297052154,0,-0.011111111111111112,1.9171201814058958,2.261111111111111,2.272222222222222,0.9026722960389979,1.3584388150721132,0.5984087442197418,1.6627023668913692
2007,5,OKC,Jeff Green,Georgetown,17,1217,33257,14413,4882,1784,0.45,0.338,0.804,27.3,11.8,4,1.5,55.9,0.081,-1.4,4.6,18,0.25555555555555554,0.3439909297052154,0,-0.011111111111111112,-0.08843537414965985,0.25555555555555554,0.26666666666666666,0.8285535552255102,-0.5729979996699547,0.5137623623087962,-0.2582068067532407
2007,6,MIL,Yi Jianlian,NA,5,272,6038,2148,1339,192,0.404,0.333,0.78,22.2,7.9,4.9,0.7,3.1,0.025,-4.3,-3.5,18,-0.19444444444444445,0.3439909297052154,0,-0.011111111111111112,-0.5384353741496598,-0.19444444444444445,-0.18333333333333335,0.758213099921368,-0.9526575443658124,0.4352055158813938,-0.6296499603258382
2007,7,MIN,Corey Brewer,Florida,13,819,18771,7097,2287,1250,0.425,0.284,0.713,22.9,8.7,2.8,1.5,22.5,0.058,-1.6,2,18,0.1111111111111111,0.3439909297052154,0,-0.011111111111111112,-0.23287981859410428,0.1111111111111111,0.12222222222222222,0.6921093673154572,-0.5809982562043461,0.36339849520476425,-0.25228738409365314
2007,8,GSW,Brandan Wright,UNC,10,428,6949,2976,1560,199,0.607,0,0.674,16.2,7,3.6,0.5,26.2,0.181,2.3,7.5,18,0.4166666666666667,0.3439909297052154,0,-0.011111111111111112,0.0726757369614513,0.4166666666666667,0.4277777777777778,0.6307007945966637,-0.21403412792999704,0.29900159054613756,0.11766507612052912
2007,9,CHI,Joakim Noah,Florida,13,672,18646,5881,6058,1907,0.491,0,0.7,27.7,8.8,9,2.8,61.9,0.159,2.5,20.9,18,1.161111111111111,0.3439909297052154,0,-0.011111111111111112,0.8171201814058956,1.161111111111111,1.172222222222222,0.5744458189538743,0.5866652921572367,0.24267509217274402,0.9184360189383669
2007,10,SAC,Spencer Hawes,Washington,10,684,15541,5932,3893,1271,0.457,0.35,0.716,22.7,8.7,5.7,1.9,22.6,0.07,-1.1,3.4,18,0.18888888888888888,0.3439909297052154,0,-0.011111111111111112,-0.1551020408163265,0.18888888888888888,0.19999999999999998,0.5237692646937907,-0.3348803758049018,0.19501927305448172,-0.006130384165592834
2007,11,ATL,Acie Law,Texas A&M,4,188,2385,725,195,309,0.413,0.235,0.778,12.7,3.9,1,1.6,1.6,0.032,-3.9,-1.1,18,-0.061111111111111116,0.3439909297052154,0,-0.011111111111111112,-0.4051020408163265,-0.061111111111111116,-0.05,0.4786190787133089,-0.53973018982442,0.15578292031903404,-0.21689403143014516
2007,12,PHI,Thaddeus Young,Georgia Tech,17,1172,33012,14225,6614,2135,0.503,0.328,0.661,28.2,12.1,5.6,1.8,71.9,0.105,0.5,20.7,18,1.15,0.3439909297052154,0,-0.011111111111111112,0.8060090702947845,1.15,1.161111111111111,0.4385889998461299,0.71141100015387,0.12408236683056614,1.0259176331694337
2007,13,NOP,Julian Wright,Kansas,4,231,3049,907,531,182,0.499,0.262,0.584,13.2,3.9,2.3,0.8,3.9,0.061,-0.5,1.2,18,0.06666666666666667,0.3439909297052154,0,-0.011111111111111112,-0.27732426303854874,0.06666666666666667,0.07777777777777778,0.40326437004382154,-0.3365977033771549,0.09901895244642739,-0.03235228577976072
2007,14,LAC,Al Thornton,Florida State,4,296,8274,3527,1233,353,0.452,0.293,0.747,28,11.9,4.2,1.2,6.1,0.035,-3.5,-3.2,18,-0.17777777777777778,0.3439909297052154,0,-0.011111111111111112,-0.5217687074829932,-0.17777777777777778,-0.16666666666666669,0.37223053125795125,-0.5500083090357291,0.07969401702396717,-0.257471794801745
2007,15,DET,Rodney Stuckey,Eastern Washington,10,651,17890,8185,1912,2333,0.423,0.3,0.824,27.5,12.6,2.9,3.6,28.7,0.077,-0.9,4.9,18,0.27222222222222225,0.3439909297052154,0,-0.011111111111111112,-0.07176870748299313,0.27222222222222225,0.2833333333333334,0.34507282544008694,-0.07285060321786468,0.06520890042053472,0.20701332180168752
2007,16,WAS,Nick Young,USC,12,720,16419,8194,1427,687,0.418,0.376,0.836,22.8,11.4,2,1,18.6,0.054,-2.2,-0.8,18,-0.044444444444444446,0.3439909297052154,0,-0.011111111111111112,-0.38843537414965984,-0.044444444444444446,-0.03333333333333333,0.32137659454179607,-0.3658210389862405,0.05466494249347947,-0.09910938693792391
2007,17,BRK,Sean Williams,Boston College,4,137,1978,581,472,47,0.511,0,0.624,14.4,4.2,3.4,0.3,3,0.073,-3.1,-0.6,18,-0.03333333333333333,0.3439909297052154,0,-0.011111111111111112,-0.3773242630385487,-0.03333333333333333,-0.02222222222222222,0.3007271805146462,-0.3340605138479795,0.0471634831001506,-0.08049681643348394
2007,18,GSW,Marco Belinelli,NA,13,860,19548,8370,1769,1429,0.424,0.376,0.846,22.7,9.7,2.1,1.7,30.5,0.075,-1.3,3.3,18,0.18333333333333332,0.3439909297052154,0,-0.011111111111111112,-0.16065759637188207,0.18333333333333332,0.19444444444444442,0.2827100646402099,-0.0993767313068766,0.04180636885401316,0.14152696447932017
2007,19,LAL,Javaris Crittenton,Georgia Tech,2,113,1853,595,276,201,0.442,0.231,0.638,16.4,5.3,2.4,1.8,0.1,0.002,-4.2,-1,18,-0.05555555555555555,0.3439909297052154,0,-0.011111111111111112,-0.39954648526077097,-0.05555555555555555,-0.04444444444444444,0.2669568902801344,-0.32251244583568994,0.03786334212357413,-0.09341889767912968
2007,20,PHI,Jason Smith,Colorado State,11,616,10029,3777,2075,453,0.468,0.333,0.783,16.3,6.1,3.4,0.7,14.1,0.067,-2.9,-2.4,18,-0.13333333333333333,0.3439909297052154,0,-0.011111111111111112,-0.4773242630385487,-0.13333333333333333,-0.12222222222222222,0.25321198520532007,-0.38654531853865337,0.035013988896667375,-0.1683473222300007
2007,21,MIA,Daequan Cook,Ohio State,6,328,5993,2114,703,243,0.369,0.359,0.813,18.3,6.4,2.1,0.7,4.9,0.039,-2.7,-1.1,18,-0.061111111111111116,0.3439909297052154,0,-0.011111111111111112,-0.4051020408163265,-0.061111111111111116,-0.05,0.2412365487619691,-0.3023476598730802,0.032999258641050105,-0.09411036975216122
2007,22,CHO,Jared Dudley,Boston College,14,904,20117,6633,2849,1394,0.463,0.393,0.732,22.3,7.3,3.2,1.5,43,0.103,0.2,11,18,0.6111111111111112,0.3439909297052154,0,-0.011111111111111112,0.2671201814058958,0.6111111111111112,0.6222222222222222,0.23079178029628294,0.3803193308148282,0.03156010082447941,0.5795510102866317
2007,23,NYK,Wilson Chandler,DePaul,12,676,20287,8463,3574,1205,0.443,0.341,0.77,30,12.5,5.3,1.8,29,0.069,-1.3,3.5,18,0.19444444444444445,0.3439909297052154,0,-0.011111111111111112,-0.14954648526077094,0.19444444444444445,0.20555555555555555,0.22163887915446345,-0.027194434710019005,0.03043746491471261,0.16400697952973184
2007,24,POR,Rudy Fernández,NA,4,249,5965,2254,608,554,0.399,0.36,0.84,24,9.1,2.4,2.2,14.2,0.114,1.7,5.6,18,0.3111111111111111,0.3439909297052154,0,-0.011111111111111112,-0.03287981859410427,0.3111111111111111,0.32222222222222224,0.2135390446827121,0.09757206642839902,0.029372300379506795,0.28173881073160434
2007,25,UTA,Morris Almond,Rice University,3,38,361,119,46,12,0.381,0.292,0.743,9.5,3.1,1.2,0.3,0,0.005,-6.1,-0.4,18,-0.022222222222222223,0.3439909297052154,0,-0.011111111111111112,-0.3662131519274376,-0.022222222222222223,-0.011111111111111112,0.20625347622723092,-0.22847569844945315,0.028105556686619317,-0.05032777890884154
